Refactoring Type,Source File,Model,Split,Pos Train,Neg Train,Accuracy,TN,TP,FN,FP,Model Params,Approach,Type Split,Type File
Move Attribute,count,SVM,0.2,10,135,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,False
Move Attribute,count,LogisticRegression,0.2,10,135,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Attribute,count,RandomForest,0.3,8,119,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Attribute,count,SVM,0.3,8,119,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,False
Move Attribute,count,LogisticRegression,0.3,8,119,0.6151960784313726,98,25,75,2,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Attribute,count,RandomForest,0.4,7,102,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Attribute,count,SVM,0.4,7,102,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Move Attribute,count,LogisticRegression,0.4,7,102,0.5852941176470589,97,20,80,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Attribute,count,RandomForest,0.5,6,85,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Attribute,count,SVM,0.5,6,85,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Move Attribute,count,LogisticRegression,0.5,6,85,0.5774509803921569,99,17,83,1,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Method,count,RandomForest,0.2,8,137,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Method,count,SVM,0.2,8,137,0.4857142857142857,97,0,100,3,"[""{'C': 10, 'kernel': 'rbf'}""]",count,False,False
Move Method,count,LogisticRegression,0.2,8,137,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Method,count,RandomForest,0.3,7,120,0.6378205128205128,94,33,67,6,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Method,count,SVM,0.3,7,120,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,False
Move Method,count,LogisticRegression,0.3,7,120,0.4807692307692308,96,0,100,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Method,count,RandomForest,0.4,6,103,0.588768115942029,93,25,75,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Method,count,SVM,0.4,6,103,0.463768115942029,93,0,100,7,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Move Method,count,LogisticRegression,0.4,6,103,0.463768115942029,93,0,100,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Move Method,count,RandomForest,0.5,5,86,0.5767441860465117,95,20,80,5,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Move Method,count,SVM,0.5,5,86,0.47674418604651164,95,0,100,5,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Move Method,count,LogisticRegression,0.5,5,86,0.5709302325581396,94,20,80,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Extract Superclass,count,RandomForest,0.2,6,139,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Extract Superclass,count,SVM,0.2,6,139,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,False
Extract Superclass,count,LogisticRegression,0.2,6,139,0.4857142857142857,97,0,100,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Extract Superclass,count,RandomForest,0.3,6,121,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Extract Superclass,count,SVM,0.3,6,121,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Extract Superclass,count,LogisticRegression,0.3,6,121,0.4716981132075472,94,0,100,6,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Extract Superclass,count,RandomForest,0.4,5,104,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Extract Superclass,count,SVM,0.4,5,104,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Extract Superclass,count,LogisticRegression,0.4,5,104,0.4785714285714286,96,0,100,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Extract Superclass,count,RandomForest,0.5,4,87,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,False
Extract Superclass,count,SVM,0.5,4,87,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,False
Extract Superclass,count,LogisticRegression,0.5,4,87,0.4827586206896552,97,0,100,3,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,False
Inline Method,count_single,RandomForest,0.2,11,117,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,True
Inline Method,count_single,SVM,0.2,11,117,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,True
Inline Method,count_single,LogisticRegression,0.2,11,117,0.4482758620689655,90,0,100,10,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Inline Method,count_single,RandomForest,0.3,10,102,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,False,True
Inline Method,count_single,SVM,0.3,10,102,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,True
Inline Method,count_single,LogisticRegression,0.3,10,102,0.4659090909090909,93,0,100,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Inline Method,count_single,RandomForest,0.4,8,88,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,False,True
Inline Method,count_single,SVM,0.4,8,88,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,True
Inline Method,count_single,LogisticRegression,0.4,8,88,0.5574712643678161,95,17,83,5,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Inline Method,count_single,RandomForest,0.5,7,73,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,False,True
Inline Method,count_single,SVM,0.5,7,73,0.5,100,0,100,0,"[""{'C': 1, 'kernel': 'linear'}""]",count,False,True
Inline Method,count_single,LogisticRegression,0.5,7,73,0.550880626223092,96,14,86,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Extract Method,count_single,RandomForest,0.2,78,50,0.8083333333333333,67,95,5,33,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",count,False,True
Extract Method,count_single,SVM,0.2,78,50,0.6,25,95,5,75,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,True
Extract Method,count_single,LogisticRegression,0.2,78,50,0.6,25,95,5,75,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Extract Method,count_single,RandomForest,0.3,69,43,0.7549909255898366,58,93,7,42,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",count,False,True
Extract Method,count_single,SVM,0.3,69,43,0.5707803992740472,21,93,7,79,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,True
Extract Method,count_single,LogisticRegression,0.3,69,43,0.5707803992740472,21,93,7,79,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Extract Method,count_single,RandomForest,0.4,59,37,0.6830769230769231,52,85,15,48,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,False,True
Extract Method,count_single,SVM,0.4,59,37,0.5317948717948718,32,74,26,68,"[""{'C': 10, 'kernel': 'rbf'}""]",count,False,True
Extract Method,count_single,LogisticRegression,0.4,59,37,0.49743589743589745,20,79,21,80,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Extract Method,count_single,RandomForest,0.5,49,31,0.599078341013825,48,71,29,52,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,False,True
Extract Method,count_single,SVM,0.5,49,31,0.5329163923633969,29,78,22,71,"[""{'C': 1, 'kernel': 'rbf'}""]",count,False,True
Extract Method,count_single,LogisticRegression,0.5,49,31,0.5269914417379855,26,80,20,74,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Class,count_single,RandomForest,0.2,14,114,0.4642857142857143,93,0,100,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",count,False,True
Move Class,count_single,SVM,0.2,14,114,0.5,100,0,100,0,"[""{'C': 10, 'kernel': 'rbf'}""]",count,False,True
Move Class,count_single,LogisticRegression,0.2,14,114,0.6071428571428572,96,25,75,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Class,count_single,RandomForest,0.3,13,99,0.45348837209302323,91,0,100,9,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,False,True
Move Class,count_single,SVM,0.3,13,99,0.5,100,0,100,0,"[""{'C': 10, 'kernel': 'rbf'}""]",count,False,True
Move Class,count_single,LogisticRegression,0.3,13,99,0.5651162790697675,93,20,80,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Class,count_single,RandomForest,0.4,11,85,0.5451127819548872,95,14,86,5,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,True
Move Class,count_single,SVM,0.4,11,85,0.49122807017543857,98,0,100,2,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,True
Move Class,count_single,LogisticRegression,0.4,11,85,0.5451127819548872,95,14,86,5,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Class,count_single,RandomForest,0.5,9,71,0.5970266040688577,97,22,78,3,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,True
Move Class,count_single,SVM,0.5,9,71,0.5555555555555556,100,11,89,0,"[""{'C': 10, 'kernel': 'rbf'}""]",count,False,True
Move Class,count_single,LogisticRegression,0.5,9,71,0.5899843505477308,96,22,78,4,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Attribute,count_single,RandomForest,0.2,6,122,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,True
Move Attribute,count_single,SVM,0.2,6,122,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,True
Move Attribute,count_single,LogisticRegression,0.2,6,122,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Attribute,count_single,RandomForest,0.3,5,107,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,True
Move Attribute,count_single,SVM,0.3,5,107,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,True
Move Attribute,count_single,LogisticRegression,0.3,5,107,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Attribute,count_single,RandomForest,0.4,4,92,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,False,True
Move Attribute,count_single,SVM,0.4,4,92,0.4918032786885246,98,0,100,2,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,False,True
Move Attribute,count_single,LogisticRegression,0.4,4,92,0.4918032786885246,98,0,100,2,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,False,True
Move Attribute,count_single,RandomForest,0.5,3,77,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,False,True
Move Attribute,count_single,SVM,0.5,3,77,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,False,True
Move Attribute,count_single,LogisticRegression,0.5,3,77,0.5,100,0,100,0,"[""{'C': 10, 'max"", ""iter': 100}""]",count,False,True
Inline Method,count_split,RandomForest,0.2,12,24,0.5334507042253521,82,25,75,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,True,False
Inline Method,count_split,SVM,0.2,12,24,0.6549295774647887,81,50,50,19,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Inline Method,count_split,LogisticRegression,0.2,12,24,0.5334507042253521,82,25,75,18,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Inline Method,count_split,RandomForest,0.3,11,22,0.7409722222222221,88,60,40,12,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Inline Method,count_split,SVM,0.3,11,22,0.5097222222222222,82,20,80,18,"[""{'C': 1, 'kernel': 'linear'}""]",count,True,False
Inline Method,count_split,LogisticRegression,0.3,11,22,0.5993055555555555,80,40,60,20,"[""{'C': 10, 'max"", ""iter': 100}""]",count,True,False
Inline Method,count_split,RandomForest,0.4,9,18,0.7861969111969112,86,71,29,14,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",count,True,False
Inline Method,count_split,SVM,0.4,9,18,0.6505791505791505,73,57,43,27,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Inline Method,count_split,LogisticRegression,0.4,9,18,0.5926640926640927,76,43,57,24,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Inline Method,count_split,RandomForest,0.5,8,16,0.7125,80,62,38,20,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Inline Method,count_split,SVM,0.5,8,16,0.6991666666666667,77,62,38,23,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Inline Method,count_split,LogisticRegression,0.5,8,16,0.5183333333333333,79,25,75,21,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Extract Method,count_split,RandomForest,0.2,85,37,0.5669856459330144,32,82,18,68,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Extract Method,count_split,SVM,0.2,85,37,0.5263157894736842,5,100,0,95,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Extract Method,count_split,LogisticRegression,0.2,85,37,0.5167464114832536,8,95,5,92,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Extract Method,count_split,RandomForest,0.3,74,37,0.6064593301435407,39,82,18,61,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,True,False
Extract Method,count_split,SVM,0.3,74,37,0.511164274322169,5,97,3,95,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Extract Method,count_split,LogisticRegression,0.3,74,37,0.48086124401913877,5,91,9,95,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Extract Method,count_split,RandomForest,0.4,64,37,0.6190330477356181,45,79,21,55,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Extract Method,count_split,SVM,0.4,64,37,0.5030599755201959,5,95,5,95,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Extract Method,count_split,LogisticRegression,0.4,64,37,0.5061199510403916,11,91,9,89,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Extract Method,count_split,RandomForest,0.5,53,37,0.6111111111111112,50,72,28,50,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",count,True,False
Extract Method,count_split,SVM,0.5,53,37,0.49951267056530213,18,81,19,82,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Extract Method,count_split,LogisticRegression,0.5,53,37,0.5097465886939572,32,70,30,68,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Class,count_split,RandomForest,0.2,21,42,0.7448377581120944,82,67,33,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",count,True,False
Move Class,count_split,SVM,0.2,21,42,0.6224188790560472,91,33,67,9,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Move Class,count_split,LogisticRegression,0.2,21,42,0.6047197640117994,88,33,67,12,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Class,count_split,RandomForest,0.3,18,36,0.7324929971988796,80,67,33,20,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Move Class,count_split,SVM,0.3,18,36,0.6760037348272643,91,44,56,9,"[""{'C': 10, 'kernel': 'rbf'}""]",count,True,False
Move Class,count_split,LogisticRegression,0.3,18,36,0.6549953314659197,87,44,56,13,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Class,count_split,RandomForest,0.4,16,32,0.6995565410199556,85,55,45,15,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,True,False
Move Class,count_split,SVM,0.4,16,32,0.7409460458240946,85,64,36,15,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Move Class,count_split,LogisticRegression,0.4,16,32,0.6622320768662232,87,45,55,13,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Class,count_split,RandomForest,0.5,13,26,0.732281284606866,82,64,36,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",count,True,False
Move Class,count_split,SVM,0.5,13,26,0.6359357696566998,91,36,64,9,"[""{'C': 10, 'kernel': 'rbf'}""]",count,True,False
Move Class,count_split,LogisticRegression,0.5,13,26,0.636766334440753,84,43,57,16,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Rename Package,count_split,RandomForest,0.2,5,10,0.9606060606060607,92,100,0,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Rename Package,count_split,SVM,0.2,5,10,0.9606060606060607,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Rename Package,count_split,LogisticRegression,0.2,5,10,0.9636363636363636,93,100,0,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Rename Package,count_split,RandomForest,0.3,4,8,0.4820359281437126,96,0,100,4,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Rename Package,count_split,SVM,0.3,4,8,0.9610778443113772,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Rename Package,count_split,LogisticRegression,0.3,4,8,0.9640718562874251,93,100,0,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Rename Package,count_split,RandomForest,0.4,4,8,0.4820359281437126,96,0,100,4,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Rename Package,count_split,SVM,0.4,4,8,0.9610778443113772,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Rename Package,count_split,LogisticRegression,0.4,4,8,0.9640718562874251,93,100,0,7,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Rename Package,count_split,RandomForest,0.5,3,6,0.9260355029585798,85,100,0,15,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Rename Package,count_split,SVM,0.5,3,6,0.9615384615384616,92,100,0,8,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Rename Package,count_split,LogisticRegression,0.5,3,6,0.9526627218934911,91,100,0,9,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Pull Up Method,count_split,RandomForest,0.2,6,12,0.6296296296296297,76,50,50,24,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",count,True,False
Pull Up Method,count_split,SVM,0.2,6,12,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,True,False
Pull Up Method,count_split,LogisticRegression,0.2,6,12,0.30246913580246915,60,0,100,40,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Pull Up Method,count_split,RandomForest,0.3,5,10,0.49390243902439024,99,0,100,1,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Pull Up Method,count_split,SVM,0.3,5,10,0.2896341463414634,58,0,100,42,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Pull Up Method,count_split,LogisticRegression,0.3,5,10,0.2926829268292683,59,0,100,41,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Pull Up Method,count_split,RandomForest,0.4,4,8,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Pull Up Method,count_split,SVM,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,True,False
Pull Up Method,count_split,LogisticRegression,0.4,4,8,0.4623493975903614,67,25,75,33,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Pull Up Method,count_split,RandomForest,0.5,4,8,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Pull Up Method,count_split,SVM,0.5,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'rbf'}""]",count,True,False
Pull Up Method,count_split,LogisticRegression,0.5,4,8,0.4623493975903614,67,25,75,33,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Attribute,count_split,RandomForest,0.2,9,18,0.587719298245614,84,33,67,16,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Move Attribute,count_split,SVM,0.2,9,18,0.6206140350877193,91,33,67,9,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Move Attribute,count_split,LogisticRegression,0.2,9,18,0.6173245614035088,90,33,67,10,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Attribute,count_split,RandomForest,0.3,8,16,0.6396103896103896,78,50,50,22,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Move Attribute,count_split,SVM,0.3,8,16,0.6818181818181819,86,50,50,14,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Move Attribute,count_split,LogisticRegression,0.3,8,16,0.6883116883116883,88,50,50,12,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Attribute,count_split,RandomForest,0.4,7,14,0.6647435897435898,93,40,60,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Move Attribute,count_split,SVM,0.4,7,14,0.6326923076923077,87,40,60,13,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Move Attribute,count_split,LogisticRegression,0.4,7,14,0.6358974358974359,87,40,60,13,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Attribute,count_split,RandomForest,0.5,6,12,0.6445147679324894,96,33,67,4,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Move Attribute,count_split,SVM,0.5,6,12,0.5970464135021097,86,33,67,14,"[""{'C': 0.1, 'kernel': 'linear'}""]",count,True,False
Move Attribute,count_split,LogisticRegression,0.5,6,12,0.6065400843881856,88,33,67,12,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Method,count_split,RandomForest,0.2,8,16,0.7083333333333333,92,50,50,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",count,True,False
Move Method,count_split,SVM,0.2,8,16,0.46474358974358976,93,0,100,7,"[""{'C': 1, 'kernel': 'rbf'}""]",count,True,False
Move Method,count_split,LogisticRegression,0.2,8,16,0.40064102564102566,80,0,100,20,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
Move Method,count_split,RandomForest,0.3,7,14,0.46835443037974683,94,0,100,6,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",count,True,False
Move Method,count_split,SVM,0.3,7,14,0.4651898734177215,93,0,100,7,"[""{'C': 1, 'kernel': 'rbf'}""]",count,True,False
Move Method,count_split,LogisticRegression,0.3,7,14,0.38924050632911394,78,0,100,22,"[""{'C': 0.1, 'max"", ""iter': 100}""]",count,True,False
